code,profit_pct
688585,1521.2272838700003
300502,1266.9814478879994
603226,974.5756338839994
300476,864.5330548459999
301338,731.5949923500001
920641,585.0565846179996
301489,575.4733454280001
300147,544.4475901200001
300953,533.1954796000002
000657,522.709799212
920509,480.8663259139998
601138,445.2943821680002
688656,427.9118509999999
688353,426.1910352000001
920130,421.6374847779996
002488,367.84566689999986
300007,358.92631147999975
301550,355.51706652999985
688160,351.5385269
688205,339.26907333399987
920790,330.6281908699997
002837,325.9723999499999
000688,321.6855282999999
300010,319.64938461800006
002146,316.9365265119999
000960,316.8568193899999
688499,316.6327390920001
600673,313.83480250000025
688629,312.7355601100001
301208,311.04285453999967
300486,310.94608809999977
002407,310.53033573199997
603337,306.996735002
300377,304.6758655000002
688361,302.0627759
688347,301.94191928199996
603015,296.05948730000006
002931,292.9820274799998
603301,289.7618636600002
920392,288.1861154219999
301292,286.99012437399995
300547,285.70688000000024
603256,282.73658717999996
300249,276.8735670859998
300651,272.06943492
300131,269.54620737000005
300251,268.8283025000002
603115,267.66877103999997
301150,267.6671295519999
000510,266.7147656919999
920346,261.636622008
300436,260.35423162000006
300620,259.32581267799986
300390,255.9841962919999
000559,255.65859200000008
300209,255.6321514299999
688321,255.0846025
603163,254.46813850000004
002342,253.18658943999998
001330,249.01210126999976
301023,248.6097365999999
688181,246.58265139599996
688362,245.07199089400015
603993,239.175400466
688498,238.42860377000002
600105,236.76358473199997
301362,236.65279260000005
603078,232.9104566260002
000415,232.69421589999985
301182,231.56346090000005
688433,228.21568206399988
300058,227.9420420439998
920299,227.69980970999976
603697,227.4011644
300738,227.39882108799983
688182,226.5910867900002
600113,225.85140567599996
603306,224.34240362199992
300811,223.0047702960001
002126,222.96988570000002
301123,220.77421861599973
301389,219.50313052000004
600331,218.94872139999987
688627,218.85270250999992
002378,218.47130440799998
688386,218.43197980800002
688519,217.54092509400002
688550,217.3429251699999
920701,214.32498519999984
688607,212.8831110499999
600605,210.92832016200038
600336,210.71214560000016
300189,210.67255380400033
301318,209.6229707480001
603061,209.4691358
603216,209.23069490000006
920351,208.975608636
600539,208.53040688200005
301329,207.95060883999983
688125,206.534731548
603900,206.18462004000006
000905,205.1741007800002
600579,203.7349668279998
688710,202.20309
300684,200.2885617140001
688196,199.747625368
605318,199.48935549600003
002484,196.14009589199978
