日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-10-24,603175,70.1,84.99,99.77,66.66,368409,2764496680.0,193.85,397.6,67.91,83.73
2025-10-27,603175,79.92,83.01,96.96,78.19,311442,2717344795.0,22.08,-2.33,-1.98,70.78
2025-10-28,603175,79.95,77.4,85.63,76.78,233085,1861154714.0,10.66,-6.76,-5.61,52.97
2025-10-29,603175,79.0,86.75,90.55,79.0,283724,2398387669.0,14.92,12.08,9.35,64.48
2025-10-30,603175,84.0,81.75,86.21,80.55,212902,1758732455.0,6.52,-5.76,-5.0,48.39
2025-10-31,603175,83.0,73.58,83.74,73.58,188442,1411845977.0,12.43,-9.99,-8.17,42.83
2025-11-03,603175,69.79,68.36,70.49,67.01,139744,955755510.0,4.73,-7.09,-5.22,31.76
2025-11-04,603175,68.45,75.2,75.2,67.62,162314,1167442948.0,11.09,10.01,6.84,36.89
2025-11-05,603175,71.2,75.17,78.28,71.14,181668,1374066345.0,9.49,-0.04,-0.03,41.29
2025-11-06,603175,76.0,77.72,79.88,74.95,158571,1226299986.0,6.56,3.39,2.55,36.04
2025-11-07,603175,75.57,72.98,76.77,72.0,109498,809227710.0,6.14,-6.1,-4.74,24.89
2025-11-10,603175,71.4,72.4,74.0,70.1,77290,557945902.0,5.34,-0.79,-0.58,17.57
2025-11-11,603175,75.2,74.0,77.99,73.6,136088,1034361871.0,6.06,2.21,1.6,30.93
2025-11-12,603175,72.27,76.6,77.0,70.27,109505,799355743.0,9.09,3.51,2.6,24.89
2025-11-13,603175,75.12,81.7,84.26,75.0,162418,1326891150.0,12.09,6.66,5.1,36.91
2025-11-14,603175,79.28,79.75,83.99,76.6,126661,1005650489.0,9.05,-2.39,-1.95,28.79
2025-11-17,603175,79.0,85.06,86.87,77.98,128622,1051338793.0,11.15,6.66,5.31,29.23
2025-11-18,603175,84.0,82.4,87.99,81.34,130054,1099575227.0,7.82,-3.13,-2.66,29.56
2025-11-19,603175,80.0,76.78,81.68,76.49,107656,844177165.0,6.3,-6.82,-5.62,24.47
2025-11-20,603175,78.96,78.33,81.88,77.5,110353,875071581.0,5.7,2.02,1.55,25.08
2025-11-21,603175,73.96,71.54,75.98,71.25,90791,665169510.0,6.04,-8.67,-6.79,20.63
2025-11-24,603175,72.05,72.81,74.0,70.17,63996,458974839.0,5.35,1.78,1.27,14.54
2025-11-25,603175,74.5,76.72,79.92,74.5,111604,864645276.0,7.44,5.37,3.91,25.37
2025-11-26,603175,75.15,77.46,78.6,74.6,80120,616112777.0,5.21,0.96,0.74,18.21
2025-11-27,603175,76.41,74.4,78.95,74.3,83359,635921460.0,6.0,-3.95,-3.06,18.95
2025-11-28,603175,73.97,73.52,74.49,72.68,48941,359825150.0,2.43,-1.18,-0.88,11.12
2025-12-01,603175,73.53,72.19,73.66,71.52,57748,417896156.0,2.91,-1.81,-1.33,13.12
2025-12-02,603175,72.0,72.4,73.12,71.48,50526,365862975.0,2.27,0.29,0.21,11.48
2025-12-03,603175,71.9,68.89,72.45,68.8,68600,483332254.0,5.04,-4.85,-3.51,15.59
2025-12-04,603175,68.5,70.0,70.1,67.27,51892,355937109.0,4.11,1.61,1.11,11.79
2025-12-05,603175,72.0,71.12,72.7,70.56,58584,419879618.0,3.06,1.6,1.12,13.31
2025-12-08,603175,70.0,71.09,72.48,69.2,57148,406006387.0,4.61,-0.04,-0.03,12.99
2025-12-09,603175,70.95,73.3,74.38,70.06,80225,584837783.0,6.08,3.11,2.21,18.23
2025-12-10,603175,73.2,70.95,73.97,70.5,68221,489755919.0,4.73,-3.21,-2.35,15.51
2025-12-11,603175,70.0,69.8,71.3,69.58,47477,332746745.0,2.42,-1.62,-1.15,10.79
2025-12-12,603175,69.29,69.25,69.98,68.0,42170,291137484.0,2.84,-0.79,-0.55,9.58
2025-12-15,603175,68.6,67.21,68.6,67.13,40046,271035899.0,2.12,-2.95,-2.04,9.1
2025-12-16,603175,67.45,66.42,68.4,66.02,30807,207221974.0,3.54,-1.18,-0.79,7.0
2025-12-17,603175,66.2,66.79,66.8,63.8,45998,299409521.0,4.52,0.56,0.37,10.45
2025-12-18,603175,65.9,63.94,66.0,63.91,37284,242125137.0,3.13,-4.27,-2.85,8.47
2025-12-19,603175,64.72,63.69,65.13,63.42,27525,176550796.0,2.67,-0.39,-0.25,6.26
2025-12-22,603175,64.1,66.47,67.49,64.1,49050,323523748.0,5.32,4.36,2.78,11.15
2025-12-23,603175,65.94,66.48,68.05,65.35,45787,305608432.0,4.06,0.02,0.01,10.41
2025-12-24,603175,67.98,69.59,70.83,67.17,65969,453092945.0,5.51,4.68,3.11,14.99
2025-12-25,603175,68.9,67.11,69.48,66.85,46962,317049270.0,3.78,-3.56,-2.48,10.67
2025-12-26,603175,66.68,69.32,70.5,65.9,61673,420180091.0,6.85,3.29,2.21,14.02
2025-12-29,603175,68.51,70.88,72.65,68.18,63288,449145947.0,6.45,2.25,1.56,14.38
2025-12-30,603175,69.85,68.91,72.38,68.77,41223,288574738.0,5.09,-2.78,-1.97,9.37
2025-12-31,603175,69.16,68.2,69.18,67.83,21016,143587950.0,1.96,-1.03,-0.71,4.78
2026-01-05,603175,68.6,69.46,69.78,67.75,41565,286024742.0,2.98,1.85,1.26,9.45
2026-01-06,603175,69.47,68.41,70.62,68.01,47044,323548002.0,3.76,-1.51,-1.05,10.69
2026-01-07,603175,70.15,75.08,75.22,70.15,113971,835033274.0,7.41,9.75,6.67,25.9
2026-01-08,603175,73.0,74.58,77.54,72.99,77879,587344063.0,6.06,-0.67,-0.5,17.7
2026-01-09,603175,74.27,73.14,74.99,72.43,38894,286381338.0,3.43,-1.93,-1.44,8.84
2026-01-12,603175,73.05,73.01,74.21,71.19,52453,380728654.0,4.13,-0.18,-0.13,11.92
2026-01-13,603175,72.75,70.64,73.22,70.39,47035,335291619.0,3.88,-3.25,-2.37,10.69
2026-01-14,603175,70.64,71.2,74.42,70.31,54841,397235799.0,5.82,0.79,0.56,12.46
2026-01-15,603175,70.35,71.46,71.87,69.88,29601,209908275.0,2.79,0.37,0.26,6.73
2026-01-16,603175,71.98,73.23,73.23,71.0,38990,281544255.0,3.12,2.48,1.77,8.86
2026-01-19,603175,72.99,71.19,72.99,70.76,38557,275270141.0,3.05,-2.79,-2.04,8.76
2026-01-20,603175,71.19,68.08,71.19,67.5,50598,347856903.0,5.18,-4.37,-3.11,11.5
2026-01-21,603175,67.51,72.33,72.8,67.27,70137,497924389.0,8.12,6.24,4.25,15.94
2026-01-22,603175,73.22,71.44,73.78,70.75,33071,236995870.0,4.19,-1.23,-0.89,7.52
2026-01-23,603175,71.39,73.68,74.6,70.23,66337,483052484.0,6.12,3.14,2.24,15.08
2026-01-26,603175,73.25,70.92,74.0,70.23,42279,303741784.0,5.12,-3.75,-2.76,9.61
2026-01-27,603175,70.96,72.52,73.5,68.4,58945,419098998.0,7.19,2.26,1.6,13.4
2026-01-28,603175,72.0,72.48,73.58,70.48,46929,336935872.0,4.27,-0.06,-0.04,10.67
2026-01-29,603175,72.45,69.21,72.45,69.05,53550,377023157.0,4.69,-4.51,-3.27,12.17
2026-01-30,603175,68.57,68.56,69.27,67.07,31237,213232198.0,3.18,-0.94,-0.65,7.1
2026-02-02,603175,68.15,67.27,68.9,67.2,15903,108154250.0,2.48,-1.88,-1.29,3.61
2026-02-03,603175,68.0,69.2,69.88,67.56,29521,202925145.0,3.45,2.87,1.93,6.71
2026-02-04,603175,68.5,68.54,69.91,67.88,19234,132228214.0,2.93,-0.95,-0.66,4.37
2026-02-05,603175,68.3,67.68,68.49,67.58,11228,76144551.0,1.33,-1.25,-0.86,2.55
2026-02-06,603175,67.8,68.04,69.11,67.13,16430,112094830.0,2.93,0.53,0.36,3.73
2026-02-09,603175,68.79,68.98,69.11,68.25,15541,106840882.0,1.26,1.38,0.94,3.53
2026-02-10,603175,69.18,69.55,70.4,69.02,21141,147414811.0,2.0,0.83,0.57,4.8
2026-02-11,603175,69.46,68.4,70.41,68.0,18785,129613915.0,3.47,-1.65,-1.15,4.27
2026-02-12,603175,68.06,67.94,68.88,67.86,14063,95930440.0,1.49,-0.67,-0.46,3.2
2026-02-13,603175,67.79,67.55,68.25,67.55,11420,77546852.0,1.03,-0.57,-0.39,2.6
2026-02-24,603175,68.03,70.48,71.86,68.03,47917,336835567.0,5.67,4.34,2.93,10.89
2026-02-25,603175,70.36,72.99,73.5,70.05,50930,367048428.0,4.9,3.56,2.51,11.58
2026-02-26,603175,72.98,75.45,78.88,72.13,69222,525038240.0,9.25,3.37,2.46,15.73
2026-02-27,603175,74.16,72.71,74.17,72.52,33417,244059080.0,2.19,-3.63,-2.74,7.59
2026-03-02,603175,71.3,75.4,77.99,71.0,71178,533256474.0,9.61,3.7,2.69,16.18
2026-03-03,603175,75.7,72.4,75.8,72.19,46857,345915664.0,4.79,-3.98,-3.0,10.65
2026-03-04,603175,71.0,79.64,79.64,71.0,63235,492309854.0,11.93,10.0,7.24,14.37
2026-03-05,603175,82.03,78.99,82.9,77.82,95283,759032177.0,6.38,-0.82,-0.65,21.66
2026-03-06,603175,78.59,80.27,82.37,77.11,65323,522114309.0,6.66,1.62,1.28,14.85
2026-03-09,603175,76.73,79.05,79.8,75.91,44627,348233449.0,4.85,-1.52,-1.22,10.14
2026-03-10,603175,80.2,80.75,83.74,79.52,58142,472973705.0,5.34,2.15,1.7,13.21
2026-03-11,603175,80.0,79.36,81.79,79.03,45859,368357570.0,3.42,-1.72,-1.39,10.42
2026-03-12,603175,78.85,79.13,80.61,77.38,33741,266447037.0,4.07,-0.29,-0.23,7.67
2026-03-13,603175,78.0,80.17,82.99,77.82,55029,446060537.0,6.53,1.31,1.04,12.51
2026-03-16,603175,79.65,88.19,88.19,77.07,83040,693139925.0,13.87,10.0,8.02,18.87
2026-03-17,603175,90.0,95.8,97.01,89.49,189769,1793955284.0,8.53,8.63,7.61,43.13
2026-03-18,603175,94.65,98.3,99.99,90.15,142858,1346952757.0,10.27,2.61,2.5,32.47
2026-03-19,603175,93.5,91.65,94.99,91.29,80709,749746536.0,3.76,-6.77,-6.65,18.34
2026-03-20,603175,93.53,87.21,93.6,86.82,80804,727363046.0,7.4,-4.84,-4.44,18.36
2026-03-23,603175,85.09,78.49,85.9,78.49,70701,577244720.0,8.5,-10.0,-8.72,16.07
2026-03-24,603175,78.28,80.27,80.38,76.28,71876,563115237.0,5.22,2.27,1.78,16.34
