日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-30,600790,2.61,2.61,2.62,2.59,59902,19310356.0,1.14,-0.76,-0.02,0.41
2021-03-31,600790,2.59,2.61,2.63,2.59,50036,16178496.0,1.53,0.0,0.0,0.34
2021-04-01,600790,2.61,2.62,2.62,2.6,41017,13244443.0,0.77,0.38,0.01,0.28
2021-04-02,600790,2.62,2.6,2.62,2.59,52931,17057308.0,1.15,-0.76,-0.02,0.36
2021-04-06,600790,2.6,2.61,2.61,2.58,45549,14653634.0,1.15,0.38,0.01,0.31
2021-04-07,600790,2.6,2.63,2.64,2.6,61407,19907477.0,1.53,0.77,0.02,0.42
2021-04-08,600790,2.63,2.61,2.63,2.61,46819,15169073.0,0.76,-0.76,-0.02,0.32
2021-04-09,600790,2.61,2.6,2.61,2.59,45989,14806397.0,0.77,-0.38,-0.01,0.31
2021-04-12,600790,2.6,2.61,2.65,2.59,63180,20440234.0,2.31,0.38,0.01,0.43
2021-04-13,600790,2.61,2.59,2.61,2.58,38321,12309526.0,1.15,-0.77,-0.02,0.26
2021-04-14,600790,2.59,2.61,2.62,2.57,48062,15470929.0,1.93,0.77,0.02,0.33
2021-04-15,600790,2.6,2.62,2.64,2.6,63850,20683848.0,1.53,0.38,0.01,0.44
2021-04-16,600790,2.63,2.67,2.68,2.62,120939,39692758.0,2.29,1.91,0.05,0.83
2021-04-19,600790,2.63,2.66,2.67,2.63,129355,42292899.0,1.5,-0.37,-0.01,0.88
2021-04-20,600790,2.64,2.63,2.68,2.63,101623,33276000.0,1.88,-1.13,-0.03,0.69
2021-04-21,600790,2.63,2.64,2.65,2.61,55228,17946118.0,1.52,0.38,0.01,0.38
2021-04-22,600790,2.65,2.61,2.65,2.6,57956,18794730.0,1.89,-1.14,-0.03,0.4
2021-04-23,600790,2.61,2.58,2.63,2.56,95726,30713677.0,2.68,-1.15,-0.03,0.65
2021-04-26,600790,2.58,2.55,2.59,2.55,60150,19168824.0,1.55,-1.16,-0.03,0.41
2021-04-27,600790,2.56,2.56,2.56,2.52,47424,15009135.0,1.57,0.39,0.01,0.32
2021-04-28,600790,2.55,2.56,2.56,2.53,53184,16840651.0,1.17,0.0,0.0,0.36
2021-04-29,600790,2.56,2.57,2.6,2.55,66272,21172727.0,1.95,0.39,0.01,0.45
2021-04-30,600790,2.56,2.55,2.58,2.53,60451,19146461.0,1.95,-0.78,-0.02,0.41
2021-05-06,600790,2.55,2.55,2.56,2.53,38241,12096340.0,1.18,0.0,0.0,0.26
2021-05-07,600790,2.55,2.55,2.57,2.54,70113,22242356.0,1.18,0.0,0.0,0.48
2021-05-10,600790,2.55,2.53,2.55,2.52,62437,19698978.0,1.18,-0.78,-0.02,0.43
2021-05-11,600790,2.53,2.56,2.57,2.52,56115,17814314.0,1.98,1.19,0.03,0.38
2021-05-12,600790,2.56,2.56,2.58,2.54,48237,15327989.0,1.56,0.0,0.0,0.33
2021-05-13,600790,2.56,2.55,2.6,2.54,111037,35394642.0,2.34,-0.39,-0.01,0.76
2021-05-14,600790,2.55,2.58,2.59,2.54,94298,30095870.0,1.96,1.18,0.03,0.64
2021-05-17,600790,2.57,2.56,2.58,2.55,80988,25786624.0,1.16,-0.78,-0.02,0.55
2021-05-18,600790,2.55,2.55,2.56,2.53,85521,27055894.0,1.17,-0.39,-0.01,0.58
2021-05-19,600790,2.56,2.53,2.56,2.52,66214,20891908.0,1.57,-0.78,-0.02,0.45
2021-05-20,600790,2.52,2.53,2.54,2.51,45812,14416104.0,1.19,0.0,0.0,0.31
2021-05-21,600790,2.54,2.54,2.55,2.52,36634,11559308.0,1.19,0.4,0.01,0.25
2021-05-24,600790,2.54,2.54,2.55,2.53,28020,8860420.0,0.79,0.0,0.0,0.19
2021-05-25,600790,2.55,2.55,2.56,2.53,51124,16188965.0,1.18,0.39,0.01,0.35
2021-05-26,600790,2.55,2.55,2.57,2.53,67266,21327478.0,1.57,0.0,0.0,0.46
2021-05-27,600790,2.55,2.56,2.57,2.54,64759,20573894.0,1.18,0.39,0.01,0.44
2021-05-28,600790,2.57,2.55,2.57,2.55,54741,17397666.0,0.78,-0.39,-0.01,0.37
2021-05-31,600790,2.55,2.59,2.59,2.54,102356,32574555.0,1.96,1.57,0.04,0.7
2021-06-01,600790,2.59,2.59,2.59,2.56,72244,23093943.0,1.16,0.0,0.0,0.49
2021-06-02,600790,2.57,2.59,2.6,2.57,89331,28640417.0,1.16,0.0,0.0,0.61
2021-06-03,600790,2.58,2.59,2.6,2.58,62079,19934283.0,0.77,0.0,0.0,0.42
2021-06-04,600790,2.59,2.58,2.6,2.57,68018,21792045.0,1.16,-0.39,-0.01,0.46
2021-06-07,600790,2.58,2.61,2.62,2.58,75864,24435387.0,1.55,1.16,0.03,0.52
2021-06-08,600790,2.61,2.59,2.62,2.59,38097,12257804.0,1.15,-0.77,-0.02,0.26
2021-06-09,600790,2.59,2.59,2.6,2.57,78575,25162967.0,1.16,0.0,0.0,0.54
2021-06-10,600790,2.59,2.58,2.59,2.57,73395,23485105.0,0.77,-0.39,-0.01,0.5
2021-06-11,600790,2.6,2.58,2.61,2.58,67593,21053844.0,1.16,0.0,0.0,0.46
2021-06-15,600790,2.58,2.57,2.58,2.56,45238,13977377.0,0.78,-0.39,-0.01,0.31
2021-06-16,600790,2.57,2.59,2.6,2.56,58390,18126123.0,1.56,0.78,0.02,0.4
2021-06-17,600790,2.59,2.58,2.6,2.58,41238,12806414.0,0.77,-0.39,-0.01,0.28
2021-06-18,600790,2.57,2.55,2.59,2.54,50728,15622289.0,1.94,-1.16,-0.03,0.35
2021-06-21,600790,2.55,2.55,2.56,2.54,27439,8414819.0,0.78,0.0,0.0,0.19
2021-06-22,600790,2.55,2.55,2.57,2.53,35976,11053599.0,1.57,0.0,0.0,0.25
2021-06-23,600790,2.55,2.55,2.56,2.54,29421,9019404.0,0.78,0.0,0.0,0.2
2021-06-24,600790,2.55,2.55,2.55,2.54,35862,10984516.0,0.39,0.0,0.0,0.24
2021-06-25,600790,2.55,2.56,2.57,2.54,40009,12284212.0,1.18,0.39,0.01,0.27
2021-06-28,600790,2.56,2.55,2.56,2.54,29119,8939351.0,0.78,-0.39,-0.01,0.2
2021-06-29,600790,2.56,2.53,2.56,2.52,50789,15540415.0,1.57,-0.78,-0.02,0.35
2021-06-30,600790,2.53,2.53,2.54,2.52,35858,10939949.0,0.79,0.0,0.0,0.24
