日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-30,603063,14.38,14.27,14.59,14.0,70930,105169541.0,4.09,-1.11,-0.16,1.66
2021-03-31,603063,14.33,14.17,14.4,13.94,48197,70784616.0,3.22,-0.7,-0.1,1.13
2021-04-01,603063,14.15,14.23,14.33,13.99,56038,82320768.0,2.4,0.42,0.06,1.31
2021-04-02,603063,14.21,14.5,14.68,14.02,77285,115150473.0,4.64,1.9,0.27,1.8
2021-04-06,603063,14.49,14.73,14.94,14.37,62824,95412302.0,3.93,1.59,0.23,1.47
2021-04-07,603063,14.79,14.61,15.04,14.53,60314,92065989.0,3.46,-0.81,-0.12,1.41
2021-04-08,603063,14.52,14.21,14.59,14.14,49846,73970227.0,3.08,-2.74,-0.4,1.16
2021-04-09,603063,14.05,13.96,14.25,13.86,47470,68828995.0,2.74,-1.76,-0.25,1.11
2021-04-12,603063,13.95,13.15,14.03,13.01,81803,113720612.0,7.31,-5.8,-0.81,1.91
2021-04-13,603063,13.09,12.93,13.2,12.86,54036,72932084.0,2.59,-1.67,-0.22,1.26
2021-04-14,603063,12.88,13.16,13.26,12.86,43931,59858437.0,3.09,1.78,0.23,1.03
2021-04-15,603063,13.14,13.08,13.25,12.72,53581,72256940.0,4.03,-0.61,-0.08,1.25
2021-04-16,603063,13.19,13.0,13.22,12.91,39550,53683471.0,2.37,-0.61,-0.08,0.92
2021-04-19,603063,12.88,13.35,13.45,12.85,58284,80300264.0,4.62,2.69,0.35,1.36
2021-04-20,603063,13.29,13.3,13.89,13.2,83559,116938943.0,5.17,-0.37,-0.05,1.95
2021-04-21,603063,13.09,13.01,13.24,12.93,48668,65890311.0,2.33,-2.18,-0.29,1.14
2021-04-22,603063,13.12,13.32,13.58,13.04,66111,91487197.0,4.15,2.38,0.31,1.54
2021-04-23,603063,13.38,13.3,13.44,13.16,50841,70021978.0,2.1,-0.15,-0.02,1.19
2021-04-26,603063,13.24,13.18,13.65,13.17,69389,96398466.0,3.61,-0.9,-0.12,1.62
2021-04-27,603063,13.18,12.93,13.23,12.78,51719,69496693.0,3.41,-1.9,-0.25,1.21
2021-04-28,603063,13.38,12.57,13.38,12.4,107192,142344275.0,7.58,-2.78,-0.36,2.5
2021-04-29,603063,12.33,12.37,12.53,12.01,90464,116091041.0,4.14,-1.59,-0.2,2.11
2021-04-30,603063,12.32,12.15,12.54,12.1,66944,85396166.0,3.56,-1.78,-0.22,1.56
2021-05-06,603063,12.2,11.95,12.21,11.83,79870,99488974.0,3.13,-1.65,-0.2,1.87
2021-05-07,603063,12.02,11.65,12.06,11.59,69191,85018925.0,3.93,-2.51,-0.3,1.62
2021-05-10,603063,11.68,11.25,11.68,11.06,97969,115486031.0,5.32,-3.43,-0.4,2.29
2021-05-11,603063,11.34,11.42,11.54,10.9,81564,95728071.0,5.69,1.51,0.17,1.9
2021-05-12,603063,11.41,11.8,12.22,11.31,99857,123588107.0,7.97,3.33,0.38,2.33
2021-05-13,603063,11.69,11.51,11.98,11.27,97286,116650765.0,6.02,-2.46,-0.29,2.27
2021-05-14,603063,11.55,12.24,12.52,11.54,142430,180023892.0,8.51,6.34,0.73,3.3
2021-05-17,603063,12.23,12.03,12.37,12.0,74551,94385392.0,3.02,-1.72,-0.21,1.73
2021-05-18,603063,11.99,11.82,12.08,11.72,56518,69905508.0,2.99,-1.75,-0.21,1.31
2021-05-19,603063,11.88,11.73,12.0,11.7,46921,57765580.0,2.54,-0.76,-0.09,1.09
2021-05-20,603063,11.74,11.99,12.08,11.69,60431,75006653.0,3.32,2.22,0.26,1.4
2021-05-21,603063,12.09,11.69,12.14,11.67,61016,75414299.0,3.92,-2.5,-0.3,1.42
2021-05-24,603063,11.61,11.81,11.88,11.55,49235,60264525.0,2.82,1.03,0.12,1.14
2021-05-25,603063,11.79,11.98,12.04,11.7,55088,68378687.0,2.88,1.44,0.17,1.28
2021-05-26,603063,11.96,11.99,12.18,11.91,48222,60522945.0,2.25,0.08,0.01,1.12
2021-05-27,603063,12.0,12.61,12.87,11.97,106530,139053961.0,7.51,5.17,0.62,2.47
2021-05-28,603063,12.62,12.48,12.83,12.43,73021,95783626.0,3.17,-1.03,-0.13,1.69
2021-05-31,603063,12.52,12.97,13.09,12.37,96138,128517925.0,5.77,3.93,0.49,2.23
2021-06-01,603063,12.97,12.7,12.97,12.62,78612,103658067.0,2.7,-2.08,-0.27,1.82
2021-06-02,603063,12.79,12.56,12.96,12.51,67661,89293551.0,3.54,-1.1,-0.14,1.57
2021-06-03,603063,12.66,12.3,12.67,12.17,66162,84869758.0,3.98,-2.07,-0.26,1.53
2021-06-04,603063,12.35,12.35,12.43,12.17,42275,53926770.0,2.11,0.41,0.05,0.98
2021-06-07,603063,12.18,12.16,12.37,11.95,56705,71398562.0,3.4,-1.54,-0.19,1.32
