日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-30,2487,9.23,9.06,9.31,8.91,124225,117195469.0,4.33,-1.95,-0.18,2.29
2021-03-31,2487,8.94,8.96,9.12,8.87,101346,94902667.0,2.76,-1.1,-0.1,1.87
2021-04-01,2487,8.94,8.67,8.94,8.5,147925,134224413.0,4.91,-3.24,-0.29,2.73
2021-04-02,2487,8.62,8.49,8.64,8.46,97033,86673012.0,2.08,-2.08,-0.18,1.79
2021-04-06,2487,8.49,8.56,8.73,8.49,76635,68954127.0,2.83,0.82,0.07,1.41
2021-04-07,2487,8.6,8.81,8.92,8.58,144767,132440820.0,3.97,2.92,0.25,2.67
2021-04-08,2487,8.76,8.64,8.88,8.56,114376,103950829.0,3.63,-1.93,-0.17,2.11
2021-04-09,2487,8.59,8.68,8.74,8.48,79916,72147133.0,3.01,0.46,0.04,1.47
2021-04-12,2487,8.67,8.39,8.68,8.27,110854,98346838.0,4.72,-3.34,-0.29,2.04
2021-04-13,2487,8.38,7.95,8.43,7.85,201559,170607179.0,6.91,-5.24,-0.44,3.71
2021-04-14,2487,8.05,7.95,8.14,7.84,109576,91952111.0,3.77,0.0,0.0,2.02
2021-04-15,2487,7.95,7.87,8.01,7.77,82218,68156575.0,3.02,-1.01,-0.08,1.51
2021-04-16,2487,7.87,7.94,7.98,7.81,78109,64824797.0,2.16,0.89,0.07,1.44
2021-04-19,2487,7.93,8.08,8.11,7.91,75234,63574767.0,2.52,1.76,0.14,1.39
2021-04-20,2487,8.07,7.99,8.16,7.97,81070,68702952.0,2.35,-1.11,-0.09,1.49
2021-04-21,2487,7.95,7.92,7.99,7.81,48474,40232089.0,2.25,-0.88,-0.07,0.89
2021-04-22,2487,7.92,7.98,8.02,7.91,55683,46718661.0,1.39,0.76,0.06,1.03
2021-04-23,2487,7.98,7.91,8.05,7.88,64563,54050806.0,2.13,-0.88,-0.07,1.19
2021-04-26,2487,7.91,7.94,8.11,7.84,60361,50725241.0,3.41,0.38,0.03,1.11
2021-04-27,2487,7.91,7.95,8.0,7.83,64397,53651317.0,2.14,0.13,0.01,1.19
2021-04-28,2487,7.92,7.73,7.94,7.56,162632,132266898.0,4.78,-2.77,-0.22,3.0
2021-04-29,2487,7.75,7.24,7.79,7.19,276255,214104533.0,7.76,-6.34,-0.49,5.09
2021-04-30,2487,7.25,7.19,7.28,7.08,119012,90438305.0,2.76,-0.69,-0.05,2.19
2021-05-06,2487,7.16,7.12,7.32,7.1,92832,70567155.0,3.06,-0.97,-0.07,1.71
2021-05-07,2487,7.13,7.12,7.19,6.89,76845,57626165.0,4.21,0.0,0.0,1.42
2021-05-10,2487,7.12,6.93,7.12,6.86,108222,79564087.0,3.65,-2.67,-0.19,1.99
2021-05-11,2487,6.94,7.02,7.03,6.81,62456,45822473.0,3.17,1.3,0.09,1.15
2021-05-12,2487,7.01,6.98,7.02,6.91,44908,33136519.0,1.57,-0.57,-0.04,0.83
2021-05-13,2487,6.94,6.86,6.98,6.82,59355,43368280.0,2.29,-1.72,-0.12,1.09
2021-05-14,2487,6.88,6.98,7.04,6.83,70186,51616350.0,3.06,1.75,0.12,1.29
2021-05-17,2487,6.96,6.85,6.97,6.85,59386,43413117.0,1.72,-1.86,-0.13,1.09
2021-05-18,2487,6.86,6.8,6.89,6.64,81260,57965079.0,3.65,-0.73,-0.05,1.5
2021-05-19,2487,6.79,6.76,6.93,6.74,58654,42329486.0,2.79,-0.59,-0.04,1.08
2021-05-20,2487,6.8,7.13,7.2,6.79,196939,147381416.0,6.07,5.47,0.37,3.63
2021-05-21,2487,7.08,7.19,7.25,7.04,143500,108826764.0,2.95,0.84,0.06,2.64
2021-05-24,2487,7.2,7.08,7.22,7.03,93693,70308286.0,2.64,-1.53,-0.11,1.73
2021-05-25,2487,7.07,7.08,7.09,6.96,82277,61178322.0,1.84,0.0,0.0,1.52
2021-05-26,2487,7.02,6.94,7.02,6.89,97700,71786957.0,1.84,-1.98,-0.14,1.8
2021-05-27,2487,6.94,6.95,6.98,6.87,72410,53137509.0,1.59,0.14,0.01,1.33
2021-05-28,2487,6.94,6.9,7.04,6.88,70459,51922158.0,2.3,-0.72,-0.05,1.3
2021-05-31,2487,6.86,6.92,6.92,6.82,62152,45236521.0,1.45,0.29,0.02,1.15
2021-06-01,2487,6.93,6.89,6.93,6.85,48076,35079693.0,1.16,-0.43,-0.03,0.89
2021-06-02,2487,6.87,7.04,7.1,6.87,115185,85380197.0,3.34,2.18,0.15,2.12
2021-06-03,2487,7.0,7.1,7.17,6.96,99485,74312124.0,2.98,0.85,0.06,1.83
2021-06-04,2487,7.07,6.93,7.07,6.89,70840,52315510.0,2.54,-2.39,-0.17,1.31
2021-06-07,2487,6.92,6.86,6.92,6.83,44012,31966318.0,1.3,-1.01,-0.07,0.81
2021-06-08,2487,6.86,6.79,6.86,6.76,45613,32837880.0,1.46,-1.02,-0.07,0.84
2021-06-09,2487,6.76,6.84,6.85,6.76,29269,21163282.0,1.33,0.74,0.05,0.54
2021-06-10,2487,6.84,6.8,6.86,6.78,36551,26359732.0,1.17,-0.58,-0.04,0.67
2021-06-11,2487,6.81,6.69,6.86,6.64,59793,42874106.0,3.24,-1.62,-0.11,1.1
2021-06-15,2487,6.88,7.06,7.14,6.73,140145,103027925.0,6.13,5.53,0.37,2.58
2021-06-16,2487,7.08,6.82,7.09,6.82,71190,52121470.0,3.82,-3.4,-0.24,1.31
2021-06-17,2487,6.82,6.77,6.85,6.74,46703,33599625.0,1.61,-0.73,-0.05,0.86
2021-06-18,2487,6.78,6.8,6.82,6.66,59637,42659398.0,2.36,0.44,0.03,1.1
2021-06-21,2487,6.77,6.93,6.93,6.71,59777,43290165.0,3.24,1.91,0.13,1.1
2021-06-22,2487,6.92,7.08,7.17,6.88,93014,69322974.0,4.18,2.16,0.15,1.71
2021-06-23,2487,7.08,7.02,7.15,6.98,53800,40027588.0,2.4,-0.85,-0.06,0.99
2021-06-24,2487,6.99,7.27,7.43,6.99,162370,124561282.0,6.27,3.56,0.25,2.99
2021-06-25,2487,7.27,7.29,7.33,7.16,92715,70952174.0,2.34,0.28,0.02,1.71
2021-06-28,2487,7.32,7.2,7.39,7.17,72269,55233288.0,3.02,-1.23,-0.09,1.33
2021-06-29,2487,7.19,7.13,7.19,7.05,55125,41310943.0,1.94,-0.97,-0.07,1.02
2021-06-30,2487,7.16,7.07,7.16,7.02,44177,32928397.0,1.96,-0.84,-0.06,0.81
2021-07-01,2487,7.1,6.89,7.11,6.89,59352,43894932.0,3.11,-2.55,-0.18,1.09
2021-07-02,2487,6.88,6.83,6.9,6.77,42996,31016210.0,1.89,-0.87,-0.06,0.79
2021-07-05,2487,6.79,6.82,6.86,6.75,42016,30211793.0,1.61,-0.15,-0.01,0.77
2021-07-06,2487,6.82,6.94,6.94,6.75,58446,42267609.0,2.79,1.76,0.12,1.08
2021-07-07,2487,6.92,6.84,6.92,6.8,46950,33995871.0,1.73,-1.44,-0.1,0.87
2021-07-08,2487,6.85,6.89,7.0,6.82,56473,41252120.0,2.63,0.73,0.05,1.04
2021-07-09,2487,6.84,6.95,6.97,6.82,47560,34641291.0,2.18,0.87,0.06,0.88
2021-07-12,2487,6.96,7.02,7.06,6.94,63382,46958320.0,1.73,1.01,0.07,1.17
2021-07-13,2487,7.02,7.2,7.21,6.94,92000,69119552.0,3.85,2.56,0.18,1.7
2021-07-14,2487,7.25,7.12,7.29,7.09,67825,51304481.0,2.78,-1.11,-0.08,1.25
2021-07-15,2487,7.1,7.1,7.19,7.04,52811,39716106.0,2.11,-0.28,-0.02,0.97
2021-07-16,2487,7.11,7.23,7.38,7.06,105613,80941063.0,4.51,1.83,0.13,1.95
2021-07-19,2487,7.19,7.38,7.39,7.17,96093,74166395.0,3.04,2.07,0.15,1.77
2021-07-20,2487,7.31,7.25,7.32,7.19,58934,45005024.0,1.76,-1.76,-0.13,1.09
2021-07-21,2487,7.24,7.2,7.29,7.13,59910,45383130.0,2.21,-0.69,-0.05,1.1
2021-07-22,2487,7.18,7.47,7.73,7.15,175614,138890824.0,8.06,3.75,0.27,3.24
2021-07-23,2487,7.44,7.51,7.61,7.38,102372,80969026.0,3.08,0.54,0.04,1.89
2021-07-26,2487,7.56,7.74,7.81,7.5,149585,120885525.0,4.13,3.06,0.23,2.76
2021-07-27,2487,7.74,8.55,8.55,7.74,314964,278732608.0,10.47,10.47,0.81,5.81
2021-07-28,2487,8.46,8.28,8.46,7.86,361186,311047552.0,7.02,-3.16,-0.27,6.66
2021-07-29,2487,8.13,8.74,8.92,8.09,389744,349489584.0,10.02,5.56,0.46,7.18
2021-07-30,2487,8.57,9.1,9.1,8.48,335593,310271904.0,7.09,4.12,0.36,6.15
2021-08-02,2487,9.28,9.07,10.0,8.98,372633,363654624.0,11.21,-0.33,-0.03,6.82
2021-08-03,2487,9.1,8.75,9.36,8.62,296529,275511920.0,8.16,-3.53,-0.32,5.43
2021-08-04,2487,8.74,8.89,9.06,8.66,173399,160502676.0,4.57,1.6,0.14,3.18
2021-08-05,2487,8.94,8.71,8.95,8.62,143581,131842162.0,3.71,-2.02,-0.18,2.63
2021-08-06,2487,8.69,8.78,8.89,8.62,130594,119514678.0,3.1,0.8,0.07,2.39
2021-08-09,2487,8.77,8.71,9.02,8.69,151669,139656092.0,3.76,-0.8,-0.07,2.78
2021-08-10,2487,8.7,8.81,8.94,8.61,158759,145908727.0,3.79,1.15,0.1,2.91
2021-08-11,2487,8.77,8.85,8.93,8.65,119788,110319440.0,3.18,0.45,0.04,2.19
2021-08-12,2487,8.84,8.75,8.89,8.68,90357,82753070.0,2.37,-1.13,-0.1,1.65
2021-08-13,2487,8.75,9.16,9.29,8.71,201928,190370455.0,6.63,4.69,0.41,3.7
2021-08-16,2487,9.27,8.99,9.48,8.92,149960,142102659.0,6.11,-1.86,-0.17,2.75
2021-08-17,2487,8.92,9.19,9.58,8.79,218776,211917108.0,8.79,2.22,0.2,4.01
2021-08-18,2487,9.21,9.67,9.8,9.01,220689,219524233.0,8.6,5.22,0.48,4.04
2021-08-19,2487,9.67,9.56,9.78,9.4,137119,136575497.0,3.93,-1.14,-0.11,2.51
2021-08-20,2487,9.35,9.35,9.51,8.56,247524,232199993.0,9.94,-2.2,-0.21,4.53
2021-08-23,2487,9.23,10.17,10.26,9.07,247296,255335642.0,12.73,8.77,0.82,4.53
2021-08-24,2487,10.15,10.21,10.33,9.94,160130,168637110.0,3.83,0.39,0.04,2.93
2021-08-25,2487,10.12,10.29,10.52,10.01,135408,144966601.0,5.0,0.78,0.08,2.48
2021-08-26,2487,10.27,10.54,10.87,10.15,131000,144117589.0,7.0,2.43,0.25,2.4
2021-08-27,2487,10.62,10.47,10.62,10.2,102707,110381327.0,3.98,-0.66,-0.07,1.88
2021-08-30,2487,10.32,11.43,11.51,10.08,204740,232733955.0,13.66,9.17,0.96,3.75
2021-08-31,2487,11.3,11.21,11.53,11.0,102736,119843245.0,4.64,-1.92,-0.22,1.88
2021-09-01,2487,11.35,10.47,11.45,10.3,145413,162130309.0,10.26,-6.6,-0.74,2.66
2021-09-02,2487,10.52,11.56,11.56,10.52,93436,110083847.0,9.93,10.41,1.09,1.71
2021-09-03,2487,12.76,12.76,12.76,12.76,46605,61332732.0,0.0,10.38,1.2,0.85
2021-09-06,2487,14.08,13.52,14.08,13.21,922687,1309395408.0,6.82,5.96,0.76,16.9
2021-09-07,2487,13.05,13.73,14.5,12.64,689356,957302672.0,13.76,1.55,0.21,12.62
2021-09-08,2487,13.94,13.99,15.13,13.55,451646,659033568.0,11.51,1.89,0.26,8.27
2021-09-09,2487,14.0,13.15,14.09,12.87,302909,414629424.0,8.72,-6.0,-0.84,5.55
2021-09-10,2487,12.83,13.12,13.4,12.48,256899,342372832.0,7.0,-0.23,-0.03,4.7
2021-09-13,2487,13.11,14.47,14.47,13.11,137109,200917691.0,10.37,10.29,1.35,2.51
2021-09-14,2487,15.03,15.96,15.96,13.9,520739,810465920.0,14.24,10.3,1.49,9.54
2021-09-15,2487,16.0,17.6,17.6,16.0,433782,754022912.0,10.03,10.28,1.64,7.94
2021-09-16,2487,18.6,18.71,19.4,17.88,626477,1200765136.0,8.64,6.31,1.11,11.47
2021-09-17,2487,17.96,20.62,20.62,17.6,534879,1085924272.0,16.14,10.21,1.91,9.79
2021-09-22,2487,20.8,22.6,22.72,19.91,562229,1246220496.0,13.63,9.6,1.98,10.3
2021-09-23,2487,22.0,21.95,22.88,21.04,377601,838892960.0,8.14,-2.88,-0.65,6.93
2021-09-24,2487,21.96,21.11,22.07,19.89,299168,645616896.0,9.93,-3.83,-0.84,5.49
2021-09-27,2487,21.65,20.15,22.1,19.6,335162,699240784.0,11.84,-4.55,-0.96,6.15
2021-09-28,2487,20.1,22.21,22.21,19.93,312226,697516000.0,11.32,10.22,2.06,5.72
2021-09-29,2487,20.6,21.45,22.61,20.18,289020,635062784.0,10.94,-3.42,-0.76,5.3
2021-09-30,2487,22.04,23.64,23.64,21.8,196999,465426048.0,8.58,10.21,2.19,3.61
2021-10-08,2487,24.6,22.84,25.25,21.8,311251,736648896.0,14.59,-3.38,-0.8,5.7
2021-10-11,2487,23.59,23.1,23.66,20.52,303632,687086848.0,13.75,1.14,0.26,5.56
2021-10-12,2487,23.27,25.45,25.45,22.4,376074,924269744.0,13.2,10.17,2.35,6.89
2021-10-13,2487,25.6,24.38,26.59,23.61,349159,885093392.0,11.71,-4.2,-1.07,6.4
2021-10-14,2487,23.99,24.58,25.13,21.9,298654,722144960.0,13.25,0.82,0.2,5.47
2021-10-15,2487,23.62,23.0,24.09,22.2,218526,515596176.0,7.69,-6.43,-1.58,4.0
2021-10-18,2487,23.21,25.34,25.34,23.21,211834,531670320.0,9.26,10.17,2.34,3.88
2021-10-19,2487,25.56,27.91,27.91,24.78,270040,735466912.0,12.35,10.14,2.57,4.95
2021-10-20,2487,28.1,29.6,30.59,26.98,346207,1026840624.0,12.93,6.06,1.69,6.34
2021-10-21,2487,29.76,29.4,31.26,28.51,324475,979045440.0,9.29,-0.68,-0.2,5.95
2021-10-22,2487,29.63,27.23,29.99,26.9,300112,851116656.0,10.51,-7.38,-2.17,5.5
2021-10-25,2487,27.24,28.68,29.4,26.71,292535,847614544.0,9.88,5.33,1.45,5.36
2021-10-26,2487,28.69,27.86,29.19,27.06,247535,704462736.0,7.43,-2.86,-0.82,4.54
2021-10-27,2487,27.59,30.69,30.69,27.5,368876,1113391472.0,11.45,10.16,2.83,6.76
2021-10-28,2487,31.46,33.8,33.8,30.95,372339,1239309392.0,9.29,10.13,3.11,6.82
2021-10-29,2487,34.6,37.22,37.22,32.7,345752,1236383616.0,13.37,10.12,3.42,6.34
2021-11-01,2487,38.6,39.1,40.98,37.77,450174,1789277344.0,8.62,5.05,1.88,8.25
2021-11-02,2487,39.63,40.0,41.89,38.78,423757,1727466192.0,7.95,2.3,0.9,7.77
2021-11-03,2487,40.01,37.38,40.4,36.01,404755,1523379696.0,10.98,-6.55,-2.62,7.42
2021-11-04,2487,37.77,41.16,41.16,37.68,216728,875302528.0,9.31,10.11,3.78,3.97
2021-11-05,2487,42.02,45.32,45.32,41.82,471126,2082207200.0,8.5,10.11,4.16,8.63
2021-11-08,2487,45.32,44.08,46.9,40.75,423327,1867152560.0,13.57,-2.74,-1.24,7.76
2021-11-09,2487,44.11,43.35,47.19,41.58,405225,1785973904.0,12.73,-1.66,-0.73,7.43
2021-11-10,2487,41.6,43.6,44.15,39.18,459652,1897403872.0,11.46,0.58,0.25,8.42
2021-11-11,2487,42.01,41.51,43.6,41.16,313284,1335210592.0,5.6,-4.79,-2.09,5.74
2021-11-12,2487,40.8,40.05,41.6,38.81,340654,1393920672.0,6.72,-3.52,-1.46,6.24
2021-11-15,2487,39.37,38.36,40.84,38.11,341152,1345206752.0,6.82,-4.22,-1.69,6.25
2021-11-16,2487,38.77,42.24,42.24,38.53,475393,1979930752.0,9.67,10.11,3.88,8.71
2021-11-17,2487,43.1,46.5,46.5,42.7,461538,2100860560.0,9.0,10.09,4.26,8.46
2021-11-18,2487,47.5,49.15,51.19,46.05,507416,2487144608.0,11.05,5.7,2.65,9.3
2021-11-19,2487,47.82,48.02,49.2,45.6,380731,1831204672.0,7.32,-2.3,-1.13,6.98
2021-11-22,2487,46.61,49.02,50.38,44.62,393173,1884669680.0,12.0,2.08,1.0,7.21
2021-11-23,2487,48.6,45.85,48.6,45.48,382608,1790041776.0,6.36,-6.47,-3.17,7.01
2021-11-24,2487,44.9,45.48,46.87,43.75,263302,1203099696.0,6.8,-0.81,-0.37,4.83
2021-11-25,2487,45.94,47.09,47.62,43.41,398661,1851042544.0,9.26,3.54,1.61,7.31
2021-11-26,2487,45.9,51.84,51.84,45.1,524577,2593234384.0,14.31,10.09,4.75,9.61
2021-11-29,2487,50.9,49.33,53.37,48.61,476872,2446880112.0,9.18,-4.84,-2.51,8.74
2021-11-30,2487,50.08,47.48,50.36,47.43,351479,1709868144.0,5.94,-3.75,-1.85,6.44
2021-12-01,2487,46.61,48.58,50.12,45.6,335347,1611345328.0,9.52,2.32,1.1,6.15
2021-12-02,2487,47.43,46.87,48.1,46.07,237512,1127782016.0,4.18,-3.52,-1.71,4.35
2021-12-03,2487,46.88,46.62,48.14,46.6,213319,1019205968.0,3.29,-0.53,-0.25,3.91
2021-12-06,2487,46.06,43.5,47.59,42.04,424350,1907669728.0,11.9,-6.69,-3.12,7.78
2021-12-07,2487,42.8,40.81,42.8,40.23,347128,1432868144.0,5.91,-6.18,-2.69,6.36
2021-12-08,2487,40.4,43.5,44.37,39.6,353445,1506121200.0,11.69,6.59,2.69,6.48
2021-12-09,2487,42.6,41.46,42.95,40.48,374040,1565738800.0,5.68,-4.69,-2.04,6.85
2021-12-10,2487,41.08,42.04,43.1,40.49,266841,1131120912.0,6.3,1.4,0.58,4.89
2021-12-13,2487,42.0,42.4,43.0,41.13,232765,987182640.0,4.45,0.86,0.36,4.27
2021-12-14,2487,42.4,42.27,44.52,42.1,266075,1158027696.0,5.71,-0.31,-0.13,4.88
2021-12-15,2487,41.1,41.6,43.1,40.28,272572,1143173712.0,6.67,-1.59,-0.67,5.0
2021-12-16,2487,41.2,40.38,41.59,39.98,219705,899431888.0,3.87,-2.93,-1.22,4.03
2021-12-17,2487,39.96,38.95,40.7,38.91,196337,783792800.0,4.43,-3.54,-1.43,3.6
2021-12-20,2487,38.15,37.89,38.95,37.1,183754,706104672.0,4.75,-2.72,-1.06,3.37
