日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-30,603018,8.61,8.4,8.65,8.2,46434,53150659.0,5.29,-1.18,-0.1,0.83
2021-03-31,603018,8.36,8.76,8.76,8.28,66585,78191999.0,5.71,4.29,0.36,1.2
2021-04-01,603018,8.74,8.78,8.83,8.65,40040,47473934.0,2.05,0.23,0.02,0.72
2021-04-02,603018,8.79,8.45,8.79,8.43,49461,57534444.0,4.1,-3.76,-0.33,0.89
2021-04-06,603018,8.45,8.33,8.51,8.27,48837,55662102.0,2.84,-1.42,-0.12,0.88
2021-04-07,603018,8.33,8.33,8.45,8.25,37473,42508688.0,2.4,0.0,0.0,0.67
2021-04-08,603018,8.3,8.26,8.36,8.21,41898,47274026.0,1.8,-0.84,-0.07,0.75
2021-04-09,603018,8.25,8.13,8.25,8.13,28431,31779989.0,1.45,-1.57,-0.13,0.51
2021-04-12,603018,8.17,8.14,8.2,8.07,19589,21801158.0,1.6,0.12,0.01,0.35
2021-04-13,603018,8.11,8.25,8.29,8.07,32372,36179387.0,2.7,1.35,0.11,0.58
2021-04-14,603018,8.2,8.25,8.26,8.15,20136,22562959.0,1.33,0.0,0.0,0.36
2021-04-15,603018,8.25,8.21,8.26,8.15,17863,20002921.0,1.33,-0.48,-0.04,0.32
2021-04-16,603018,8.24,8.32,8.34,8.21,20175,22871275.0,1.58,1.34,0.11,0.36
2021-04-19,603018,8.32,8.33,8.35,8.26,26952,30562390.0,1.08,0.12,0.01,0.48
2021-04-20,603018,8.35,8.24,8.35,8.18,30975,34846148.0,2.04,-1.08,-0.09,0.56
2021-04-21,603018,8.17,8.23,8.27,8.17,16684,18719919.0,1.21,-0.12,-0.01,0.3
2021-04-22,603018,8.26,8.21,8.3,8.19,16138,18138149.0,1.34,-0.24,-0.02,0.29
2021-04-23,603018,8.2,8.24,8.27,8.17,18527,20809446.0,1.22,0.37,0.03,0.33
2021-04-26,603018,8.25,8.2,8.29,8.2,17071,19208627.0,1.09,-0.49,-0.04,0.31
2021-04-27,603018,8.15,8.13,8.21,8.07,25893,28801472.0,1.71,-0.85,-0.07,0.46
2021-04-28,603018,8.14,7.98,8.14,7.93,28735,31557654.0,2.58,-1.85,-0.15,0.52
2021-04-29,603018,8.05,8.19,8.19,7.9,26260,29117917.0,3.63,2.63,0.21,0.47
2021-04-30,603018,8.13,8.06,8.21,7.89,34359,37722046.0,3.91,-1.59,-0.13,0.62
2021-05-06,603018,8.06,8.08,8.12,7.99,20526,22592383.0,1.61,0.25,0.02,0.37
2021-05-07,603018,8.03,8.04,8.19,8.02,16175,17872257.0,2.1,-0.5,-0.04,0.29
2021-05-10,603018,8.03,7.68,8.08,7.61,48470,51834991.0,5.85,-4.48,-0.36,0.87
2021-05-11,603018,7.61,7.69,7.72,7.56,20444,21544647.0,2.08,0.13,0.01,0.37
2021-05-12,603018,7.7,7.59,7.7,7.5,29749,31056286.0,2.6,-1.3,-0.1,0.53
2021-05-13,603018,7.55,7.57,7.62,7.45,20140,21060060.0,2.24,-0.26,-0.02,0.36
2021-05-14,603018,7.57,7.71,7.71,7.57,14529,15343879.0,1.85,1.85,0.14,0.26
2021-05-17,603018,7.73,7.66,7.75,7.5,29774,31213857.0,3.24,-0.65,-0.05,0.53
2021-05-18,603018,7.67,7.58,7.67,7.51,18865,19695814.0,2.09,-1.04,-0.08,0.34
2021-05-19,603018,7.6,7.5,7.6,7.48,27914,28961658.0,1.58,-1.06,-0.08,0.5
2021-05-20,603018,7.52,7.48,7.55,7.4,21652,22350241.0,2.0,-0.27,-0.02,0.39
2021-05-21,603018,7.45,7.45,7.5,7.39,16539,17015134.0,1.47,-0.4,-0.03,0.3
2021-05-24,603018,7.49,7.47,7.52,7.39,14522,14938798.0,1.74,0.27,0.02,0.26
2021-05-25,603018,7.47,7.55,7.56,7.44,17041,17660076.0,1.61,1.07,0.08,0.31
2021-05-26,603018,7.54,7.55,7.61,7.49,18700,19518233.0,1.59,0.0,0.0,0.34
2021-05-27,603018,7.56,7.61,7.68,7.54,16975,17822476.0,1.85,0.79,0.06,0.3
2021-05-28,603018,7.65,7.49,7.65,7.45,23272,24182720.0,2.63,-1.58,-0.12,0.42
2021-05-31,603018,7.57,7.46,7.58,7.44,15949,16477120.0,1.87,-0.4,-0.03,0.29
2021-06-01,603018,7.45,7.46,7.49,7.34,35420,36362185.0,2.01,0.0,0.0,0.64
2021-06-02,603018,7.49,7.35,7.49,7.33,29519,30159126.0,2.14,-1.47,-0.11,0.53
2021-06-03,603018,7.35,7.39,7.4,7.31,15483,15804242.0,1.22,0.54,0.04,0.28
2021-06-04,603018,7.43,7.45,7.5,7.37,28648,29447577.0,1.76,0.81,0.06,0.51
2021-06-07,603018,7.48,7.5,7.57,7.46,24271,25211956.0,1.48,0.67,0.05,0.44
2021-06-08,603018,7.5,7.47,7.55,7.44,17039,17584283.0,1.47,-0.4,-0.03,0.31
2021-06-09,603018,7.47,7.39,7.5,7.38,23447,24063445.0,1.61,-1.07,-0.08,0.42
2021-06-10,603018,7.45,7.43,7.47,7.38,19090,15945656.0,1.22,0.54,0.04,0.29
2021-06-11,603018,7.39,7.32,7.46,7.3,20247,16764867.0,2.15,-1.48,-0.11,0.3
