日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-30,2460,66.49,69.12,69.12,65.85,233354,2301160784.0,4.86,2.69,1.81,2.82
2021-03-31,2460,68.19,64.95,69.6,63.61,356738,3395651248.0,8.67,-6.03,-4.17,4.32
2021-04-01,2460,66.14,65.62,66.46,64.2,272691,2582012064.0,3.48,1.03,0.67,3.3
2021-04-02,2460,65.61,65.64,66.94,63.76,272975,2585620304.0,4.85,0.03,0.02,3.3
2021-04-06,2460,68.34,66.96,69.4,66.82,285918,2816245216.0,3.93,2.01,1.32,3.46
2021-04-07,2460,69.04,68.01,69.26,66.59,274143,2691531952.0,3.99,1.57,1.05,3.32
2021-04-08,2460,66.69,66.66,67.05,64.91,265502,2543043584.0,3.15,-1.99,-1.35,3.21
2021-04-09,2460,66.91,67.34,69.65,65.88,286429,2813883904.0,5.66,1.02,0.68,3.47
2021-04-12,2460,66.27,61.14,66.81,60.49,446904,4087218800.0,9.39,-9.21,-6.2,5.41
2021-04-13,2460,61.04,61.29,62.54,59.74,232803,2076319952.0,4.58,0.25,0.15,2.82
2021-04-14,2460,61.76,67.19,67.56,61.47,461204,4324337152.0,9.94,9.63,5.9,5.58
2021-04-15,2460,67.62,67.62,67.99,65.69,361714,3507415712.0,3.42,0.64,0.43,4.38
2021-04-16,2460,67.48,65.61,67.66,63.69,294687,2788292448.0,5.87,-2.97,-2.01,3.57
2021-04-19,2460,65.34,72.41,72.41,64.84,542286,5491536896.0,11.54,10.36,6.8,6.56
2021-04-20,2460,69.76,69.7,71.76,69.44,406427,4143203008.0,3.2,-3.74,-2.71,4.92
2021-04-21,2460,68.34,68.55,69.19,66.89,300435,2962748384.0,3.3,-1.65,-1.15,3.64
2021-04-22,2460,69.34,68.27,69.61,67.18,240087,2375263296.0,3.54,-0.41,-0.28,2.91
2021-04-23,2460,67.9,69.94,72.08,67.69,338066,3438228560.0,6.43,2.45,1.67,4.09
2021-04-26,2460,71.06,67.58,71.91,67.26,375206,3777234416.0,6.65,-3.37,-2.36,4.54
2021-04-27,2460,67.46,66.54,68.26,64.98,271284,2610661984.0,4.85,-1.54,-1.04,3.28
2021-04-28,2460,66.19,68.43,70.27,65.28,351509,3481376736.0,7.5,2.84,1.89,4.25
2021-04-29,2460,69.76,71.25,73.21,67.69,524775,5365357824.0,8.07,4.12,2.82,6.35
2021-04-30,2460,70.55,75.83,76.91,70.05,591101,6334401536.0,9.63,6.43,4.58,6.97
2021-05-06,2460,74.76,75.2,76.55,71.91,516011,5553093632.0,6.12,-0.83,-0.63,6.08
2021-05-07,2460,76.41,73.64,77.48,73.34,416168,4545613312.0,5.51,-2.07,-1.56,4.91
2021-05-10,2460,73.81,77.12,77.48,73.36,425974,4665559296.0,5.59,4.73,3.48,5.02
2021-05-11,2460,74.76,72.61,75.24,70.49,386236,4071155120.0,6.16,-5.85,-4.51,4.49
2021-05-12,2460,71.59,72.45,73.54,70.61,257451,2692131760.0,4.04,-0.22,-0.16,3.0
2021-05-13,2460,70.13,69.91,71.54,69.11,264488,2685401936.0,3.35,-3.51,-2.54,3.08
2021-05-14,2460,70.24,71.0,71.9,68.89,278052,2845406512.0,4.31,1.56,1.09,3.24
2021-05-17,2460,70.26,74.51,75.81,70.12,367325,3938022528.0,8.01,4.94,3.51,4.27
2021-05-18,2460,74.77,74.91,77.26,74.34,328227,3585256848.0,3.92,0.54,0.4,3.82
2021-05-19,2460,74.46,79.35,80.95,73.73,438931,4976432896.0,9.64,5.93,4.44,5.11
2021-05-20,2460,78.33,79.05,81.57,77.89,414162,4768418560.0,4.64,-0.38,-0.3,4.82
2021-05-21,2460,79.95,80.48,81.11,78.08,320050,3686148512.0,3.83,1.81,1.43,3.72
2021-05-24,2460,79.38,81.85,82.84,79.38,322508,3775415872.0,4.3,1.7,1.37,3.75
2021-05-25,2460,81.34,80.57,81.67,78.79,342362,3953630016.0,3.52,-1.56,-1.28,3.98
2021-05-26,2460,80.48,79.65,82.04,79.41,250620,2905888784.0,3.26,-1.14,-0.92,2.92
2021-05-27,2460,80.19,80.37,80.64,79.01,203038,2335782672.0,2.05,0.9,0.72,2.36
2021-05-28,2460,80.62,82.52,84.76,80.48,387963,4653997568.0,5.33,2.68,2.15,4.51
2021-05-31,2460,84.51,89.84,90.26,84.51,468464,5929453568.0,6.97,8.87,7.32,5.45
2021-06-01,2460,90.26,89.18,92.77,86.91,342350,4398293248.0,6.52,-0.73,-0.66,3.98
2021-06-02,2460,89.9,90.63,93.32,88.91,338330,4415539712.0,4.95,1.63,1.45,3.94
2021-06-03,2460,89.64,88.34,90.81,86.49,280444,3569666208.0,4.77,-2.53,-2.29,3.26
2021-06-04,2460,86.91,89.73,91.54,86.19,311226,4000010640.0,6.06,1.57,1.39,3.62
2021-06-07,2460,88.76,88.34,89.82,86.82,233485,2960063840.0,3.34,-1.55,-1.39,2.72
2021-06-08,2460,88.38,83.01,90.26,81.36,433683,5294920960.0,10.07,-6.03,-5.33,5.05
2021-06-09,2460,83.84,82.62,84.39,81.74,239323,2855381648.0,3.19,-0.47,-0.39,2.78
2021-06-10,2460,83.09,85.94,86.59,82.53,292533,3594438528.0,4.91,4.02,3.32,3.4
2021-06-11,2460,85.55,86.49,87.09,83.49,292761,3611424928.0,4.19,0.64,0.55,3.41
2021-06-15,2460,88.64,84.66,89.6,82.64,300173,3672230912.0,8.05,-2.12,-1.83,3.49
2021-06-16,2460,83.69,76.72,84.01,75.96,432569,4926135808.0,9.51,-9.38,-7.94,5.03
2021-06-17,2460,76.72,79.33,80.37,76.64,260718,2968266432.0,4.86,3.4,2.61,3.03
2021-06-18,2460,79.95,83.44,84.68,79.05,343733,4067461312.0,7.1,5.18,4.11,4.0
2021-06-21,2460,83.44,82.87,86.3,81.97,293169,3546336192.0,5.19,-0.68,-0.57,3.41
2021-06-22,2460,84.0,81.73,84.29,80.48,221538,2612025568.0,4.6,-1.38,-1.14,2.58
2021-06-23,2460,82.62,85.64,87.54,81.43,410818,5034724352.0,7.48,4.78,3.91,4.78
2021-06-24,2460,86.36,82.78,86.76,82.02,274775,3307381616.0,5.53,-3.34,-2.86,3.2
2021-06-25,2460,83.34,86.87,87.98,81.71,358788,4405403392.0,7.57,4.94,4.09,4.17
2021-06-28,2460,86.56,85.02,88.8,83.89,328974,4081235824.0,5.65,-2.13,-1.85,3.83
2021-06-29,2460,86.1,82.96,86.23,82.05,270191,3244909104.0,4.92,-2.42,-2.06,3.14
2021-06-30,2460,82.55,84.11,85.12,82.19,219765,2657024432.0,3.53,1.39,1.15,2.56
2021-07-01,2460,84.47,83.26,86.55,82.14,280923,3401428192.0,5.24,-1.01,-0.85,3.27
2021-07-02,2460,82.26,83.98,86.19,80.84,358593,4328025344.0,6.43,0.86,0.72,4.17
2021-07-05,2460,86.19,92.61,92.61,85.96,654933,8574477056.0,7.92,10.28,8.63,7.62
2021-07-06,2460,94.76,94.76,99.0,90.55,664877,9037274624.0,9.12,2.32,2.15,7.74
2021-07-07,2460,94.41,99.28,100.06,91.34,484647,6764034816.0,9.2,4.77,4.52,5.64
2021-07-08,2460,99.31,100.2,104.99,99.3,520069,7598671616.0,5.73,0.93,0.92,6.05
2021-07-09,2460,100.2,105.99,108.91,99.11,516151,7737101056.0,9.78,5.78,5.79,6.01
2021-07-12,2460,108.91,116.82,116.82,108.34,503572,8138196224.0,8.0,10.22,10.83,5.86
2021-07-13,2460,116.82,118.84,119.56,113.34,388430,6458873600.0,5.32,1.73,2.02,4.52
2021-07-14,2460,115.81,111.92,116.86,110.55,416878,6749159680.0,5.31,-5.82,-6.92,4.85
2021-07-15,2460,114.26,117.69,118.91,112.59,466657,7724994304.0,5.65,5.16,5.77,5.43
2021-07-16,2460,115.77,115.69,124.53,113.68,382883,6474092032.0,9.22,-1.7,-2.0,4.45
2021-07-19,2460,117.84,116.84,124.48,112.48,519008,8800094720.0,10.37,0.99,1.15,6.04
2021-07-20,2460,114.12,118.55,120.83,113.31,308421,5162110720.0,6.44,1.46,1.71,3.59
2021-07-21,2460,122.34,130.62,130.62,120.85,362369,6534119936.0,8.24,10.18,12.07,4.22
2021-07-22,2460,135.91,140.69,140.82,135.34,482073,9467725568.0,4.2,7.71,10.07,5.61
2021-07-23,2460,138.53,132.88,141.07,130.79,489666,9432422912.0,7.31,-5.55,-7.81,5.7
2021-07-26,2460,133.54,137.98,138.01,128.72,410592,7824567808.0,6.99,3.84,5.1,4.78
