日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-30,300313,15.06,15.88,16.61,15.06,174645,278053168.0,10.18,4.34,0.66,9.48
2021-03-31,300313,15.4,15.09,15.65,15.0,114720,174138061.0,4.09,-4.97,-0.79,6.23
2021-04-01,300313,14.59,14.76,14.94,14.59,77849,114600547.0,2.32,-2.19,-0.33,4.23
2021-04-02,300313,14.78,14.75,15.14,14.7,60303,89571564.0,2.98,-0.07,-0.01,3.27
2021-04-06,300313,14.75,14.85,14.98,14.62,47194,69943576.0,2.44,0.68,0.1,2.56
2021-04-07,300313,14.76,15.01,15.18,14.63,72183,107296890.0,3.7,1.08,0.16,3.92
2021-04-08,300313,14.87,14.78,15.17,14.76,66224,98946765.0,2.73,-1.53,-0.23,3.6
2021-04-09,300313,14.39,14.05,14.59,13.94,90456,128845914.0,4.4,-4.94,-0.73,4.91
2021-04-12,300313,14.1,14.16,14.58,14.1,55299,79136363.0,3.42,0.78,0.11,3.0
2021-04-13,300313,14.16,14.4,14.8,13.65,84304,121219049.0,8.12,1.69,0.24,4.58
2021-04-14,300313,14.0,14.08,14.39,13.82,74434,104019133.0,3.96,-2.22,-0.32,4.04
2021-04-15,300313,14.18,13.81,14.19,13.81,47997,66862096.0,2.7,-1.92,-0.27,2.61
2021-04-16,300313,13.8,13.85,14.0,13.75,40845,56589201.0,1.81,0.29,0.04,2.22
2021-04-19,300313,13.85,13.96,14.16,13.7,60235,84174300.0,3.32,0.79,0.11,3.27
2021-04-20,300313,13.99,14.15,14.6,13.89,86718,124093282.0,5.09,1.36,0.19,4.71
2021-04-21,300313,14.09,14.31,14.6,13.7,89131,126066559.0,6.36,1.13,0.16,4.84
2021-04-22,300313,14.16,14.08,14.39,14.05,51147,72419486.0,2.38,-1.61,-0.23,2.78
2021-04-23,300313,14.04,13.8,14.08,13.75,52151,72231972.0,2.34,-1.99,-0.28,2.83
2021-04-26,300313,13.81,13.85,14.13,13.8,47459,66146825.0,2.39,0.36,0.05,2.58
2021-04-28,300313,11.08,11.08,11.08,11.08,7655,8481740.0,0.0,-20.0,-2.77,0.42
2021-04-29,300313,8.86,8.86,8.86,8.86,16961,15027446.0,0.0,-20.04,-2.22,0.92
2021-04-30,300313,7.9,8.6,9.73,7.89,192519,164791069.0,20.77,-2.93,-0.26,10.45
2021-05-06,300313,8.0,7.48,8.09,7.46,181739,139055287.0,7.33,-13.02,-1.12,9.87
2021-05-07,300313,7.65,8.98,8.98,7.5,274296,229468691.0,19.79,20.05,1.5,14.89
2021-05-10,300313,8.85,9.69,10.58,8.51,305280,297407232.0,23.05,7.91,0.71,16.58
2021-05-11,300313,9.18,10.3,10.65,9.17,247965,249671664.0,15.27,6.3,0.61,13.46
2021-05-12,300313,10.05,9.69,10.33,9.6,171040,168315926.0,7.09,-5.92,-0.61,9.29
2021-05-13,300313,9.55,9.8,10.24,9.39,140324,139027828.0,8.77,1.14,0.11,7.62
2021-05-14,300313,9.63,9.32,9.82,9.11,128129,120172007.0,7.24,-4.9,-0.48,6.96
2021-05-17,300313,8.8,7.54,8.81,7.46,106778,82652440.0,14.48,-19.1,-1.78,5.8
2021-05-18,300313,7.69,7.8,7.93,7.6,58779,45999513.0,4.38,3.45,0.26,3.19
2021-05-19,300313,7.81,7.81,8.1,7.8,57564,45534565.0,3.85,0.13,0.01,3.13
2021-05-20,300313,7.9,7.53,7.98,7.48,58061,44007291.0,6.4,-3.59,-0.28,3.15
