code,profit_pct
000657,589.8524576480002
603226,574.99636908
300502,452.79002636399986
688656,384.0708832679998
002402,372.46486441400003
688660,338.419414748
920392,333.0562253999999
920273,311.26250721800005
301338,300.82956360000003
688353,269.1475321000001
002378,258.71014744599995
301292,249.9348568000001
600105,247.98548655600007
000547,243.82129660000004
301489,234.83847456399994
301345,230.34285399999996
603301,209.28931678
603389,208.2452680999999
300476,203.6165780039999
603256,200.52532583400003
600580,198.25767060799996
300377,194.44180872799993
300100,192.5425427
300276,191.26161659999997
002639,187.32717890000004
301232,186.55354782600003
002265,184.5174012000001
300749,181.70544661599993
001330,177.0356318
300723,176.70412510399987
002379,175.67312519999984
300683,171.48502496199998
001203,167.80863688399987
002640,167.55581052800002
301550,166.29467028000005
688347,164.02976540000006
605255,161.08645317999995
002407,160.433998588
300436,159.7768924
688382,155.82640159999994
002365,155.69832451000005
603119,153.20485083999984
301086,152.12566559999996
603115,151.47730600000006
300450,150.41580009999996
688131,149.12220070200004
920726,147.26743979999995
300486,146.58223790000002
300310,144.86693989999998
603887,144.24164689999995
002080,143.87113619999997
605028,143.13533403399995
000510,142.79511906800005
603683,138.45873879999994
600673,138.30631620000005
300399,135.63747049999995
300344,135.58305239999999
000960,134.92489604600007
300390,133.93609000799995
688189,133.5696048
000558,132.97114150000004
688215,132.173948
002837,130.33877282600002
688498,130.06665179999996
601008,129.84336763999997
002730,127.43177960000001
688275,127.02736583399991
002896,125.85720899999994
603061,124.3230788999999
300503,123.35148729999997
002779,122.30254100000002
601138,121.89279853799985
603893,121.30876310000001
603516,120.81593456000002
603697,118.92024290000005
601336,118.22310329999998
688125,118.02097734000003
920130,117.84411226000003
688661,117.23375640000002
600545,116.38388257999998
688202,113.21347329999986
002062,111.01752830000002
301369,110.50995926399995
688181,109.67408970000001
603958,108.76731804000002
301150,108.60426023399998
002052,108.25923940000013
300289,107.0457675999999
688702,107.03534877999994
300242,105.32971749999989
301448,103.46016780000004
300329,102.80055630000015
688627,99.68264787199996
002426,99.37208800000003
002519,99.09367533999993
603590,98.31175829600002
688577,97.78289049999998
002682,96.95122559999996
603629,96.67648210000007
600749,96.3158426
000630,95.93433959999997
300333,95.91481112599995
002082,95.53506103999999
688183,95.3257721480001
688332,92.75078739199988
002320,92.55174150000003
000426,92.53018921799998
605318,91.9892386560001
688584,91.75603820000005
688386,91.61246903999995
301486,91.50126769999999
000338,91.4047673599999
300066,91.0484787
600737,90.55372970000008
002289,90.51684263999995
002488,90.51242660000003
688091,89.875126874
301265,89.86777420000001
688260,89.79795570000005
300158,89.13795849999997
002210,88.56689539999996
603686,88.39206159999999
688466,88.34676459999993
002347,87.91093816400003
603993,87.62711994399999
300209,86.92251997999998
300499,86.6578071799999
002506,86.24466739999998
301389,86.03974769999998
300972,85.75964519999982
002427,85.56943288599989
600589,84.95799309999994
688636,84.45253805
002342,83.98179130000001
600610,83.62131441000008
301007,83.53090200000007
603776,83.49936910000004
300767,83.49333520000002
300125,82.936053116
688053,82.88873475999999
300134,82.85421119999995
300963,82.58215067
002175,82.33035319999996
600362,82.297394
000659,81.88566509999995
000607,81.83994570000002
920242,81.69721020000001
000759,81.35016789999996
688321,81.31095380000002
300493,80.88655595199987
688308,80.59585909999996
688265,80.38481773799998
600609,80.33625299999999
002717,80.2981357
002558,80.2848517
300013,79.68594760000005
600629,79.33512690000008
000750,79.18296530000002
300995,79.06641910000003
002759,78.56322258400002
301000,77.87513719999997
600326,77.7593053999999
300058,77.62432830000003
300710,77.61009600000007
688018,77.24236370000001
002083,77.23983698400004
603011,76.92715901000001
301237,76.78243995599996
301220,76.71621190000005
002297,75.89242710000003
300176,75.68167480000007
300148,75.39521020000007
600392,74.90040835000013
920689,74.8917547
300655,74.71867453199998
002115,74.3144801
920719,74.056889732
603398,73.59782076999998
600021,73.39533849999991
000792,73.28366761999999
002167,72.68572309999999
600234,72.63696619999997
600192,72.51166252999992
688237,72.34890363599997
