code,profit_pct
300502,1493.619144863999
688585,883.7275795219999
603226,879.9632370080002
920225,582.1107602419997
000620,494.3230708999995
600105,491.10211843999997
000657,474.9586007639999
600415,439.3250025199999
002667,419.0711923560002
688656,388.9674309
920392,330.67344795
300503,319.16699497999997
603099,319.16546765999993
301489,319.15920689199993
002931,308.51794619999976
301292,296.74172432999995
920701,292.95609299999984
300476,286.103509682
920273,280.78443345799985
920242,278.94460580200007
603958,276.6726351600002
300723,265.44421648399987
603196,263.56750362199983
301338,263.5360563
688660,249.60866251799985
600734,247.85017468000004
600113,245.6795474659998
688353,244.5399300000001
688347,244.14533690999997
600629,241.57664740000013
300125,241.19195336799993
603115,239.85588240000004
920351,232.14363345200013
600234,231.3980658399999
002378,229.83910903999993
301061,228.37764378000014
601869,222.1253553680002
688627,219.86989872599995
002717,216.83312294400002
002150,210.8859825539997
002052,210.5425261420002
688607,210.23246206199997
000688,210.17932629
002402,206.73325334199998
301232,202.618280964
002640,199.3010850359999
300757,197.77638538000002
688629,195.06650834800004
688382,194.60162469999995
603683,194.57317269999984
300257,192.9669628000001
920396,192.431320526
603398,190.75517304000007
300972,190.5244870999998
600601,189.5949013100001
603887,185.79910927600008
300377,185.01283240799998
601138,184.94655849599997
002765,184.76412783999987
000736,184.57060352800005
603306,182.7503285839999
002868,181.00933125200007
301550,179.45626085999996
002028,177.86508449999994
605028,175.97480242000003
000510,175.22756151999988
002527,172.77909050200014
603256,171.84828154200002
003036,168.67250010000006
688275,163.65737443399988
920726,161.61718869999996
300749,160.18417228799993
000960,158.62865361399986
301369,157.76125770000002
601336,157.1583858000002
300668,155.22776921600015
603216,154.91948510000006
301345,154.54791841000002
300695,154.03237025199994
300249,153.4808082320001
920212,153.01455128000012
300716,151.985621722
301182,150.962344644
002126,150.59425592599996
603061,150.42324419999994
605255,150.09040406
300390,150.05031308200006
300158,149.40960942199985
603389,148.9410282679999
688332,146.19359552399996
603730,144.32966440000018
002379,143.60385147199986
300068,142.28919366000005
600358,141.9853244320001
600326,141.07550657599992
600066,139.38252269999975
603308,138.378867612
301280,137.85887760599988
603301,136.06858640000004
300953,133.30524469999992
601898,133.0635820999999
002857,133.04519360000006
603728,131.77640926000015
002072,131.55297279999982
600737,131.5311950000001
002320,131.47762720000003
000559,131.0866496999999
300469,130.72924698
002292,129.78224079999998
300926,129.249105104
300863,128.21214834999986
301389,128.07265990000008
002488,127.28846119999989
688698,126.90406682000003
920663,126.80306917999992
002335,126.38021419600001
300113,125.90322730200012
000893,125.34950943999989
300189,125.13807449200019
603100,125.04863669999988
002491,124.97437606000011
000547,124.69664342399999
301398,124.17842010000012
300700,123.79994651399986
920346,123.33129149599998
603337,123.06261810000008
003016,123.00206410000013
603619,122.80033999199998
002634,122.68876050800006
300718,122.58289481600015
002970,121.86639503999994
300007,121.70435185599997
601886,121.22551660000012
920753,119.980452728
002448,119.02664619999985
300033,118.40143031000011
688433,117.94216088199988
002407,117.81300225600009
688111,117.51544627200002
002999,117.44149618999991
688123,115.37869955800004
001330,115.36182929999995
002290,115.03847801599996
002543,114.67783872999996
600580,113.34499759600014
688018,112.11049209999987
603529,111.93322006199998
688710,111.6722361
600673,110.62711030000001
688027,110.1469571920001
002768,109.87460509999995
920694,109.54118939999994
688501,108.56020297199989
000905,108.26351172999996
688205,107.9384763579999
301005,106.56319086199991
300436,106.05817433399999
002346,105.825522946
688258,105.79131126999997
300399,105.41507477999981
300472,105.10797607000002
002080,104.96138505600008
600750,104.87801679600007
688237,104.63308120399995
603697,103.8831523
688700,103.64962539000012
002622,103.61591642800006
600221,103.00886679999994
